,Unstandardised Residuals,Standardised Residuals,Date,Loss,Estimated VaR 95%,Estimated VaR 99%,Estimated ES 95%,Estimated ES 99%,var_95_hist,var_99_hist
1011,0.013180543482447682,1.9966724945978367,11/9/2016,0.013180543482447682,0.010284914651113183,0.016166833960461816,0.01411922452485213,0.02093900476069445,1.558024236292755,2.4490547553347026
1012,0.011863883689298582,1.6550315693825803,11/10/2016,0.011863883689298582,0.011168498937685609,0.017555738091965076,0.015332217082587852,0.022737889458392193,1.5587544924974281,2.4490547553347026
1013,0.0024894290935710828,0.330465581319224,11/11/2016,0.0024894290935710828,0.011742247915401871,0.01844896565427631,0.016244276629984247,0.023894782405110143,1.5595608081236112,2.4490547553347026
1014,0.0019960533379466128,0.27234930600573676,11/14/2016,0.0019960533379466128,0.011430051364699566,0.01794916972946826,0.015832274329757888,0.023247455335720698,1.5595608081236112,2.4490547553347026
1015,0.0019998532086491494,0.28077773174915555,11/15/2016,0.0019998532086491494,0.011108048586259883,0.01744351298837748,0.015386253908629596,0.02259253743807473,1.5595608081236112,2.4490547553347026
1017,0.0020020602729298176,0.298081221227701,11/17/2016,0.0020020602729298176,0.01047477839866164,0.016449057782610185,0.01450908310554142,0.0213045361918948,1.5595608081236112,2.4490547553347026
1019,0.00500976332922054,0.7875783784015894,11/21/2016,0.00500976332922054,0.009920321279113789,0.015578366599435603,0.013741079800859883,0.020176831975090535,1.5595608081236112,2.4490547553347026
1020,0.0040264714390101375,0.6403327874328747,11/22/2016,0.0040264714390101375,0.009806661746127696,0.015399881465480733,0.013583644908486127,0.019945661105226078,1.5595608081236112,2.4490547553347026
1021,0.002524326518229536,0.4087451999494624,11/23/2016,0.002524326518229536,0.009631527673535178,0.015124859849735025,0.01334105888736501,0.019589457847650916,1.5595608081236112,2.4490547553347026
1022,0.0030382456656674606,0.504734106876719,11/25/2016,0.0030382456656674606,0.00938777229648112,0.014742078837155661,0.013003422434497255,0.019093686476193486,1.5595608081236112,2.4490547553347026
1024,0.0020265958898155745,0.3539468338839763,11/29/2016,0.0020265958898155745,0.008929588347996948,0.014022570131879032,0.012368771396244134,0.018161791199604767,1.5595608081236112,2.4490547553347026
1025,0.0010145345909409187,0.18203055633965404,11/30/2016,0.0010145345909409187,0.008692103228893442,0.013649635612601492,0.012039820157538936,0.017678772836598293,1.5595608081236112,2.4490547553347026
1026,0.0035595598182647237,0.6580380747684648,12/1/2016,0.0035595598182647237,0.008436213951131243,0.013247800141180103,0.011685376497199251,0.017158322458392765,1.5595608081236112,2.4490547553347026
1028,0.0020365102984767347,0.39405144283839005,12/5/2016,0.0020365102984767347,0.00806001780875857,0.012657040905235424,0.011164290428746804,0.016393181275887757,1.5595608081236112,2.4490547553347026
1029,0.0020409670652874468,0.40531882243651485,12/6/2016,0.0020409670652874468,0.007853107404583762,0.012332119358968682,0.010877689592402904,0.01597234848817122,1.5595608081236112,2.4490547553347026
1030,0.015440210757044603,3.1461895606379127,12/7/2016,0.015440210757044603,0.007653686181888218,0.012018958441348038,0.01060146235560828,0.015566747864019403,1.5595608081236112,2.4490547553347026
1031,0.004679033295628798,0.7698175069951549,12/8/2016,0.004679033295628798,0.009479177703104717,0.014885617226033333,0.013130032143125268,0.01927959492403197,1.5670585476002683,2.570329775280277
1032,0.0062728290419711286,1.04488559896321,12/9/2016,0.0062728290419711286,0.00940762354999417,0.015430626355478117,0.013348351066625483,0.019734739796799624,1.5670585476002683,2.570329775280277
1033,0.002625370370268776,0.43611727412184315,12/12/2016,0.002625370370268776,0.009433492602718507,0.015473057441781485,0.013385056319093381,0.01978900632028363,1.5670585476002683,2.570329775280277
1034,0.00474305204388159,0.8077673791531312,12/13/2016,0.00474305204388159,0.009201461260876861,0.01509247366101138,0.013055830155556641,0.01930226510114227,1.5595608081236112,2.570329775280277
1036,0.003158068740350295,0.5464538024836698,12/15/2016,0.003158068740350295,0.009008362306681585,0.014153590351235399,0.01233353958223513,0.018401956720895223,1.5587544924974281,2.4490547553347026
1038,0.0010547745981250856,0.1923373974842773,12/19/2016,0.0010547745981250856,0.008548179734697963,0.013430569297141787,0.011703493878766357,0.01746191240595111,1.5587544924974281,2.4490547553347026
1039,0.0047607231714872356,0.8943364469549608,12/20/2016,0.0047607231714872356,0.008297546920243145,0.013036784715260617,0.011360347185455328,0.016949928757046036,1.5587544924974281,2.4490547553347026
1042,0.0005295902927677787,0.10630040047540634,12/23/2016,0.0005295902927677787,0.007765739774666147,0.012201229902065125,0.010632238761660643,0.01586357235356167,1.5587544924974281,2.4490547553347026
1047,0.005265863191828757,1.17341228991503,1/3/2017,0.005265863191828757,0.006995143972571054,0.010990499589725667,0.009577199731980995,0.014289427118645923,1.5587544924974281,2.4490547553347026
1048,0.003173112979151682,0.6992150619763011,1/4/2017,0.003173112979151682,0.007073795146052251,0.011114073270734381,0.009684882718998523,0.014450092891310851,1.558024236292755,2.4490547553347026
1050,0.002647722068857661,0.6087700640508998,1/6/2017,0.002647722068857661,0.006776310790969704,0.010651667528445227,0.009188407147942666,0.01384889063478548,1.558024236292755,2.4490547553347026
1053,0.004758098350662543,1.1560777173764316,1/11/2017,0.004758098350662543,0.006412399821891036,0.010079636703391293,0.008694958389076241,0.013105158039420256,1.558024236292755,2.4490547553347026
1059,0.003681346892248527,0.9943741920588528,1/20/2017,0.003681346892248527,0.005766118959271075,0.009066828347415795,0.007793021096194818,0.011788343360550074,1.557495136769993,2.4490547553347026
1061,0.005279859736257109,1.4705071965839382,1/24/2017,0.005279859736257109,0.005592190151229053,0.008793337172792683,0.007557952954194702,0.011432760597868094,1.557495136769993,2.4490547553347026
1062,0.008506260090930695,2.290570175291462,1/25/2017,0.008506260090930695,0.0057839130477805355,0.009094808336599784,0.007817070150354344,0.011824721872096435,1.557495136769993,2.4490547553347026
1063,0.0016028744562337494,0.3853157211804009,1/26/2017,0.0016028744562337494,0.006479022352861875,0.010187820256121595,0.008756523796198826,0.013245814156055845,1.558024236292755,2.4490547553347026
1067,0.0005285471335128022,0.12715955370255178,2/1/2017,0.0005285471335128022,0.0064738320167868745,0.010179658807044696,0.008839733460691583,0.013235202952187015,1.557495136769993,2.4490547553347026
1069,0.009025771250997572,2.3075955550237524,2/3/2017,0.009025771250997572,0.006091879835018333,0.009579065081268682,0.00831819452165076,0.012454333965993223,1.557495136769993,2.4490547553347026
1070,0.0005333268807437008,0.1214981841628202,2/6/2017,0.0005333268807437008,0.006836760802563612,0.010750339541559009,0.00933529678750634,0.013977180211481114,1.558024236292755,2.4490547553347026
1071,0.0010679320649060742,0.2508138440015661,2/7/2017,0.0010679320649060742,0.0066338604492160395,0.010427750160060137,0.00918283841344543,0.01355776183849956,1.558024236292755,2.4490547553347026
1073,0.005356325730641487,1.3356012642495785,2/9/2017,0.005356325730641487,0.006248335883769039,0.009821744972006751,0.008649180852208676,0.012769857076071346,1.558024236292755,2.4490547553347026
1074,0.005925025830910258,1.443844954274949,2/10/2017,0.005925025830910258,0.006393576968140925,0.010050049102369523,0.00885022900795308,0.01306668937246253,1.558024236292755,2.4490547553347026
1075,0.005960438570085991,1.4073987111303339,2/13/2017,0.005960438570085991,0.006598348909719953,0.010371929651850915,0.00913368200873936,0.01348518614917174,1.558024236292755,2.4490547553347026
1076,0.00544973342114119,1.250540428029811,2/14/2017,0.00544973342114119,0.006789717918076133,0.010672742161066801,0.00939858216672863,0.013876291065897797,1.558024236292755,2.4490547553347026
1077,0.005479173555382744,1.236553019169487,2/15/2017,0.005479173555382744,0.006903614371403338,0.010851775737142915,0.009556241908710668,0.014109063672479008,1.558024236292755,2.4490547553347026
1078,0.0016498010336842839,0.366558523123237,2/16/2017,0.0016498010336842839,0.007012331819868161,0.011022668447248743,0.009706732677941808,0.014331251836559188,1.558024236292755,2.4490547553347026
1080,0.004962734098342025,1.1674337135214958,2/21/2017,0.004962734098342025,0.006623125505061902,0.010410875925746875,0.009167978701170887,0.013535822604579044,1.558024236292755,2.4490547553347026
1081,0.0016596288580714713,0.38622889330743526,2/22/2017,0.0016596288580714713,0.00669484346958991,0.010523609231159489,0.009267253397200971,0.013682394135598757,1.558024236292755,2.4490547553347026
1082,0.002217245492043496,0.5296949271322647,2/23/2017,0.002217245492043496,0.006521720404454672,0.010251477478616001,0.009027609958068157,0.013328578841499227,1.558024236292755,2.4490547553347026
1084,0.001666408416782339,0.4197697324067123,2/27/2017,0.001666408416782339,0.006185068861500427,0.009722295683521039,0.008561604267376965,0.012640556915672245,1.558024236292755,2.4490547553347026
1086,0.013430516284540062,3.5790342240589017,3/1/2017,0.013430516284540062,0.005846568813613436,0.009190208227724306,0.008093039806836178,0.011948757160958555,1.558024236292755,2.4490547553347026
1092,0.0005576421253437047,0.12717212594714186,3/9/2017,0.0005576421253437047,0.006831842591232711,0.011270741509167277,0.009777463744679755,0.01484759368681026,1.558024236292755,2.570329775280277
1093,0.002233439924190783,0.5250765945792789,3/10/2017,0.002233439924190783,0.006627135103939015,0.01093302805288255,0.009484494460251692,0.014402704397369495,1.558024236292755,2.570329775280277
1096,0.005023476839300933,1.2565949457496246,3/15/2017,0.005023476839300933,0.006228497649588384,0.01027538121107384,0.008913980253412885,0.013536348524630547,1.558024236292755,2.570329775280277
1097,0.0005600421812026468,0.13771956274109604,3/16/2017,0.0005600421812026468,0.006335768675800534,0.010452350160770044,0.009067502316551438,0.013769479863694051,1.558024236292755,2.570329775280277
1105,0.0077179826951665476,1.9145775794959183,3/28/2017,0.0077179826951665476,0.00627852359817237,0.01036142955967734,0.008962411148343986,0.013649704945452245,1.557495136769993,2.570329775280277
1107,0.0016596288580714713,0.3934603277261749,3/30/2017,0.0016596288580714713,0.006571798481105685,0.01084173719487228,0.009438031195073656,0.014282441718471723,1.558024236292755,2.570329775280277
1110,0.0027634310994937294,0.707112553183263,4/4/2017,0.0027634310994937294,0.006088836365517764,0.01004497686399208,0.008744429355932865,0.013232823674347865,1.558024236292755,2.570329775280277
1112,0.0005520806006105161,0.1464082004816642,4/6/2017,0.0005520806006105161,0.0058750462973279185,0.009692279540595431,0.008437396610091089,0.012768195278074244,1.558024236292755,2.570329775280277
1115,0.0005520806006105161,0.16042103511576283,4/11/2017,0.0005520806006105161,0.005361858907826775,0.008845655465817372,0.00770038700686672,0.011652888866552696,1.558024236292755,2.570329775280277
1118,0.008239581014056085,2.3070453198784326,4/17/2017,0.008239581014056085,0.005564462391000396,0.009179897869270462,0.00799135423599294,0.012093205539181367,1.558024236292755,2.570329775280277
1121,0.008221291440541734,1.972360228535518,4/20/2017,0.008221291440541734,0.006497279138806316,0.010713778282059274,0.009451406696099581,0.014113874109631773,1.5587544924974281,2.570329775280277
1123,0.011605764926389206,2.6399037116126127,4/24/2017,0.011605764926389206,0.006856271328334056,0.011299898183399775,0.01004110443358336,0.014886003444669647,1.5595608081236112,2.570329775280277
1124,0.01117948038276495,2.1820403948461236,4/25/2017,0.01117948038276495,0.007990264296356657,0.013168844796756788,0.011701852859890288,0.01734807392289812,1.5670585476002683,2.636946664408524
1129,0.00168101949861299,0.33363331105583,5/2/2017,0.00168101949861299,0.00812993637822472,0.01328631947944622,0.011839453732578858,0.01706366794341472,1.6135551043746803,2.636946664408524
1132,0.003929433411435035,0.851282335395445,5/5/2017,0.003929433411435035,0.007233384223525498,0.012171879876358194,0.010751984353387605,0.015632389148749037,1.5670585476002683,2.636946664408524
1133,0.0005625463562326516,0.12289070614231784,5/8/2017,0.0005625463562326516,0.007173390922946286,0.01207092695785271,0.010662807972152685,0.015502734952042336,1.5670585476002683,2.636946664408524
1138,0.003926999616377991,0.9876824110481979,5/15/2017,0.003926999616377991,0.006230584089006121,0.010484431456617455,0.009261383132335335,0.01346519306779976,1.5670585476002683,2.636946664408524
1141,0.0027676938849294785,0.4992974609214221,5/18/2017,0.0027676938849294785,0.008686481905026747,0.0146170604282669,0.012911925406239678,0.018772743335174542,1.5670585476002683,2.636946664408524
1142,0.006674370086459547,1.2321383631862368,5/19/2017,0.006674370086459547,0.00848859917549137,0.01428407593040532,0.012617784801230722,0.018345090145696106,1.5670585476002683,2.636946664408524
1143,0.003913495842582826,0.7114850954516211,5/22/2017,0.003913495842582826,0.008619544035879998,0.014504421630540141,0.012812426347503908,0.01862808092171021,1.5670585476002683,2.636946664408524
1144,0.0022436906044873695,0.4140898856088932,5/23/2017,0.0022436906044873695,0.008490896933554162,0.014287942451837198,0.012621200278409257,0.018350055933092056,1.5670585476002683,2.636946664408524
1145,0.003374548632978147,0.6388805557522572,5/24/2017,0.003374548632978147,0.008277157963235639,0.013928276078364015,0.012303490338834964,0.01788813511470042,1.5670585476002683,2.636946664408524
1146,0.004517330561832011,0.8708371814443502,5/25/2017,0.004517330561832011,0.008128869115939494,0.013678745017865118,0.012083068014147097,0.017567661475291985,1.5670585476002683,2.636946664408524
1150,0.005659022856928431,1.2014740677832036,6/1/2017,0.005659022856928431,0.0073809500985543945,0.012420194365012025,0.010971332023907359,0.015951300340556716,1.5670585476002683,2.636946664408524
1151,0.0034113339154435707,0.7148154545816492,6/2/2017,0.0034113339154435707,0.00747851761828958,0.012584374794718557,0.011116360189586665,0.016162157857542766,1.5670585476002683,2.636946664408524
1154,0.0022713722419887006,0.5047591146625877,6/7/2017,0.0022713722419887006,0.007017888387480349,0.011566395491878514,0.010288812036360838,0.015239586730106116,1.5595608081236112,2.570359644443955
1155,0.000568624589804223,0.12928691720206262,6/8/2017,0.000568624589804223,0.006859198471010361,0.011304853809662615,0.010056159330521538,0.014894986102151992,1.5595608081236112,2.570359644443955
1156,0.004561113550219709,1.069065575622127,6/9/2017,0.004561113550219709,0.006653786349995136,0.010966307839805615,0.009755007960419077,0.014448926595248024,1.5595608081236112,2.570359644443955
1158,0.005141459695128248,1.2205101670466796,6/13/2017,0.005141459695128248,0.006569727359561203,0.01082776765872474,0.009631770441554588,0.014266389597730597,1.5595608081236112,2.570359644443955
1159,0.0022935275071453987,0.5366255287394905,6/14/2017,0.0022935275071453987,0.006665533823743678,0.010985669208910387,0.009772230740638332,0.014474436639746584,1.5595608081236112,2.570359644443955
1161,0.0017225264802993578,0.4246093459123082,6/16/2017,0.0017225264802993578,0.006326720821130461,0.01042726118506572,0.009275502507459062,0.013738692516511017,1.5595608081236112,2.570359644443955
1162,0.00634189703065946,1.603224073979781,6/19/2017,0.00634189703065946,0.006169177608230409,0.010167609419911693,0.00904453096507536,0.013396581994916942,1.5595608081236112,2.570359644443955
1167,0.0011501195058771785,0.30586125856183055,6/26/2017,0.0011501195058771785,0.005890794771325056,0.009665234420647997,0.008603446681330068,0.012734665551052312,1.5665901617004168,2.570359644443955
1169,0.007469382276829251,1.9843285856486335,6/28/2017,0.007469382276829251,0.00589693706651674,0.009675312300664702,0.008612417441852888,0.012747943907881629,1.5665901617004168,2.570359644443955
1171,0.0022908853254417494,0.5181660359288861,6/30/2017,0.0022908853254417494,0.0070901511641416025,0.011363923496082753,0.01018292058890524,0.014972814809457736,1.6036924598796325,2.570359644443955
1172,0.005173986694293475,1.196842558661059,7/3/2017,0.005173986694293475,0.0069328111614267935,0.011111742729787199,0.00995694786758922,0.01464054788478581,1.6036924598796325,2.570359644443955
1173,0.0011534209922752225,0.2634130772901763,7/5/2017,0.0011534209922752225,0.0070221743256163,0.011254971856741982,0.010085291817308833,0.014829262917402273,1.6036924598796325,2.570359644443955
1175,0.0028726459861765363,0.6589794407547702,7/7/2017,0.0028726459861765363,0.006829134054376455,0.011204800725171375,0.010038701308967416,0.014763158718263078,1.5665901617004168,2.570359644443955
1176,0.0005752759529906726,0.1342656746764269,7/10/2017,0.0005752759529906726,0.006712226713118711,0.011012986733577057,0.009866849670038185,0.014510429511225158,1.5665901617004168,2.570359644443955
1178,0.005767061550657537,1.427599290000847,7/12/2017,0.005767061550657537,0.006328541874783006,0.010383461508183936,0.009302840022817505,0.013680983183032038,1.5665901617004168,2.570359644443955
1179,0.0017365898404131386,0.4170892560882353,7/13/2017,0.0017365898404131386,0.006522643580933171,0.01070193101259125,0.009588165956689569,0.014100590452791837,1.5665901617004168,2.570359644443955
1180,0.004645768770875414,1.1445308031944803,7/14/2017,0.004645768770875414,0.0063589513097200324,0.010433355338927542,0.009347541332218755,0.013746722017697369,1.5665901617004168,2.570359644443955
1183,0.004066269330690986,1.0222924361783092,7/19/2017,0.004066269330690986,0.0062312673975155435,0.010223859847893106,0.009159848332436467,0.013470696119445213,1.5665901617004168,2.570359644443955
1187,0.00405682840168442,1.0837633189400186,7/25/2017,0.00405682840168442,0.005864183951161554,0.009621573110928308,0.008620242425732602,0.012677138526605463,1.5665901617004168,2.570359644443955
1188,0.004073024691021665,1.0824368952709127,7/26/2017,0.004073024691021665,0.005894810530936718,0.009671823218854413,0.008665262934047428,0.012743346782969756,1.5665901617004168,2.570359644443955
1189,0.004090027064766133,1.0814003635095903,7/27/2017,0.004090027064766133,0.005925091554395648,0.009721506360364006,0.008709775480940431,0.012808808018891627,1.5665901617004168,2.570359644443955
1190,0.0029318226164285477,0.7712616400214516,7/28/2017,0.0029318226164285477,0.005955131473438754,0.009770793913368268,0.008753933608781846,0.01287374803752151,1.5665901617004168,2.570359644443955
1191,0.0023516114152428713,0.6262871834321809,7/31/2017,0.0023516114152428713,0.005882303525792666,0.009651302535091003,0.008646877866788368,0.012716309255142425,1.5665901617004168,2.570359644443955
1192,0.0023570336178480034,0.6394994689496538,8/1/2017,0.0023570336178480034,0.005774055891840817,0.009473696830217707,0.00848775583813985,0.012482300523115346,1.5665901617004168,2.570359644443955
1193,0.002362617503285591,0.6526919452101734,8/2/2017,0.002362617503285591,0.005670750747991181,0.009304200442900703,0.008335899178931086,0.01225897642039286,1.5665901617004168,2.570359644443955
1194,0.0005916185406631413,0.16632858292527436,8/3/2017,0.0005916185406631413,0.005572246026401998,0.009142580277429218,0.008191099052050713,0.012046029826031097,1.5665901617004168,2.570359644443955
1195,0.0023697222037935006,0.6865552751116963,8/4/2017,0.0023697222037935006,0.0054072608936286395,0.008871883360276637,0.007948573944892994,0.01168936649479573,1.5595608081236112,2.570359644443955
1196,0.0017809194800006978,0.5243503234799884,8/7/2017,0.0017809194800006978,0.0052969400400092815,0.008730048130832531,0.00772956903806577,0.011502488025871192,1.5595608081236112,2.570359644443955
1200,0.0017641778845982614,0.4517691940146925,8/11/2017,0.0017641778845982614,0.006090151174159936,0.010037363548175889,0.008887063775946396,0.013224973367151291,1.5595608081236112,2.570359644443955
1201,0.005902995740221684,1.5490741038960936,8/14/2017,0.005902995740221684,0.005942957011427696,0.009794768367652041,0.008672270435971728,0.012905336165008682,1.5595608081236112,2.570359644443955
1202,0.000592425487416115,0.14932181414817436,8/15/2017,0.000592425487416115,0.00618746548974336,0.010197750234157865,0.00902906986153782,0.013436294760500917,1.5595608081236112,2.570359644443955
1203,0.0017788226510075944,0.46211431316887647,8/16/2017,0.0017788226510075944,0.006003237753209741,0.00989411889326581,0.008760235214079603,0.013036237875298269,1.5595608081236112,2.570359644443955
1206,0.00175169570105016,0.3697814156621306,8/21/2017,0.00175169570105016,0.0073878130360465685,0.012176079566527536,0.010780679122496575,0.016042890865789725,1.5595608081236112,2.570359644443955
1207,0.008216303733684427,1.7811969485138535,8/22/2017,0.008216303733684427,0.007193940738212682,0.011856552730554146,0.010497770632055583,0.015621890483014293,1.5580525430627465,2.4490547553347026
1210,0.002348623978885911,0.501568677974114,8/25/2017,0.002348623978885911,0.007302732549576873,0.01146783875583337,0.01043641531675217,0.015495987882391834,1.5595608081236112,2.4490547553347026
1212,0.004705889973679156,1.0556652418996026,8/29/2017,0.004705889973679156,0.006952129594686267,0.010917269756255649,0.009935364782081981,0.014752028124365315,1.5595608081236112,2.4490547553347026
1213,0.0011799597759107883,0.26379458304830156,8/30/2017,0.0011799597759107883,0.006975954549210112,0.010954683249765056,0.009969413286340566,0.014802583338334015,1.5595608081236112,2.4490547553347026
1214,0.0029558610950513042,0.6800743337545643,8/31/2017,0.0029558610950513042,0.0067784430161468585,0.010644521211348616,0.009687147384515095,0.014383474970034515,1.5595608081236112,2.4490547553347026
1215,0.0017779961253685528,0.41583550607301195,9/1/2017,0.0017779961253685528,0.0066682450960153655,0.010471472017678039,0.009529662326185637,0.014149641179267888,1.5595608081236112,2.4490547553347026
1217,0.003522817436760306,0.7091755079647166,9/6/2017,0.003522817436760306,0.007747092146926195,0.01216563840513099,0.011071454499200526,0.01643889396435544,1.5595608081236112,2.4490547553347026
1219,0.0017628998261880469,0.37009240299559026,9/8/2017,0.0017628998261880469,0.007428819006597018,0.011665838497517064,0.01061660685770574,0.01576353625512131,1.5595608081236112,2.4490547553347026
1220,0.011239717872837396,2.42316966895633,9/11/2017,0.011239717872837396,0.0072339232837928,0.011359784194124855,0.010338079239059583,0.015349978489120538,1.5595608081236112,2.4490547553347026
1221,0.0023823179325646038,0.4517993575732834,9/12/2017,0.0023823179325646038,0.008223494827602049,0.012913756878284442,0.011752286804066373,0.017449793667552123,1.5665901617004168,2.4490547553347026
1222,0.002985977360700609,0.5803066017838938,9/13/2017,0.002985977360700609,0.008060915974338277,0.012601652354230646,0.011644951737088018,0.01702806050354882,1.5665901617004168,2.4490547553347026
1223,0.00119690726228594,0.23738290657005717,9/14/2017,0.00119690726228594,0.007898897054795137,0.012348367726852017,0.01141089614035667,0.016685808087882538,1.5665901617004168,2.4490547553347026
1224,0.0029984045979363216,0.6122596018697578,9/15/2017,0.0029984045979363216,0.007672025280746117,0.0119936984517157,0.011083152882925525,0.01620655904132846,1.5665901617004168,2.4490547553347026
1225,0.0036102002846680747,0.7514120703063257,9/18/2017,0.0036102002846680747,0.0075267678963733,0.011766617178870481,0.010873311317046164,0.015899714070166156,1.5665901617004168,2.4490547553347026
1226,0.0006030181627796338,0.12718185750138913,9/19/2017,0.0006030181627796338,0.00742780723364507,0.011611911699689772,0.010730350871234659,0.01569066733679589,1.5665901617004168,2.4490547553347026
1227,0.0018108059302033297,0.39371201754566837,9/20/2017,0.0018108059302033297,0.007205242991284248,0.011263976400817728,0.010408830355583074,0.01522051761722166,1.5665901617004168,2.4490547553347026
1231,0.0012020654727669111,0.28803197001096487,9/26/2017,0.0012020654727669111,0.006537968487611688,0.010220824314021082,0.009444872982079477,0.013810951923051948,1.5665901617004168,2.4490547553347026
1232,0.0024081348119011636,0.5935845348743887,9/27/2017,0.0024081348119011636,0.006355556930355297,0.009935659819408225,0.009181357795058548,0.013425621640067158,1.5665901617004168,2.4490547553347026
1233,0.0012060600440255698,0.30323355664976764,9/28/2017,0.0012060600440255698,0.006230846678927007,0.009740699936621825,0.00900119900620307,0.013162180895430437,1.5665901617004168,2.4490547553347026
1234,0.0012077640489573938,0.3122883255336786,9/29/2017,0.0012077640489573938,0.006058732017979533,0.009471632608636883,0.008752558910417537,0.012798602008180969,1.5665901617004168,2.4490547553347026
1235,0.006668918659988421,1.7730362168899236,10/2/2017,0.006668918659988421,0.005892413399340507,0.009211626249707316,0.008512291887017681,0.012447266811279292,1.5665901617004168,2.4490547553347026
1236,0.003045959488800598,0.7622765241069392,10/3/2017,0.003045959488800598,0.006259893906195673,0.009786109547770155,0.009043161180317857,0.013223540912699663,1.6046557722774928,2.4490547553347026
1237,0.0018319732735871952,0.46433942011372825,10/4/2017,0.0018319732735871952,0.006330900114833639,0.009662334626308321,0.00895558169831854,0.013056289286307468,1.6046557722774928,2.4490547553347026
1238,0.004287952865311695,1.113356900581914,10/5/2017,0.004287952865311695,0.006180128144874229,0.009432223710073497,0.008742302279863617,0.01274535049082021,1.6046557722774928,2.4490547553347026
1239,0.0006138908085731032,0.1582619521615866,10/6/2017,0.0006138908085731032,0.006224385685064405,0.009499770370942906,0.008804908230005062,0.012836623333124169,1.6046557722774928,2.4490547553347026
1241,0.003074097225164607,0.8417048531812755,10/10/2017,0.003074097225164607,0.0058605672026940695,0.008944504001843002,0.008290256903475419,0.012086316225545157,1.6046557722774928,2.4490547553347026
1242,0.0018490520321483572,0.51076756636242,10/11/2017,0.0018490520321483572,0.005809084624850594,0.008865930357412394,0.008217430540153557,0.011980143103660903,1.6046557722774928,2.4490547553347026
1244,0.0012329548894713938,0.35795748042113396,10/13/2017,0.0012329548894713938,0.00552710388401544,0.008435566234348801,0.007818545465978292,0.011398610926761631,1.6046557722774928,2.4490547553347026
1245,0.003708313449505063,1.1059309133401547,10/16/2017,0.003708313449505063,0.005380595216558817,0.008211962047749244,0.007611296841435106,0.011096464389844525,1.6046557722774928,2.4490547553347026
1246,0.0018591118081348057,0.550769442415836,10/17/2017,0.0018591118081348057,0.005416485128781697,0.008266737882988498,0.007662066089919123,0.011170480575211937,1.6046557722774928,2.4490547553347026
1247,0.005598962669499663,1.6945080278736784,10/18/2017,0.005598962669499663,0.0053020744774238395,0.008092122270961493,0.007500222763250235,0.010934530151975432,1.5665901617004168,2.4490547553347026
1248,0.0006239149872220295,0.17904167417092093,10/19/2017,0.0006239149872220295,0.005459170806157599,0.008534336899251762,0.007876598785626403,0.011532075397187107,1.6046557722774928,2.4490547553347026
1249,0.008147969565283297,2.4091859818398946,10/20/2017,0.008147969565283297,0.0054270141424648515,0.00828280745471547,0.007656803668893337,0.011192194683167086,1.6046557722774928,2.4490547553347026
1251,0.0063013019736954945,1.6802199869537506,10/24/2017,0.0063013019736954945,0.006124276307905304,0.009184650631050778,0.008607094732827555,0.012410815840113597,1.6330167164064684,2.4490547553347026
1253,0.0031496185599433346,0.7826840798767428,10/26/2017,0.0031496185599433346,0.006665121953694176,0.009855302426662873,0.009239628566821324,0.013317038217265788,1.6562909902611378,2.4490547553347026
1254,0.0012625332106637188,0.31745222943713064,10/27/2017,0.0012625332106637188,0.006587203326420229,0.009740088985440008,0.009131612662618877,0.013161355343876066,1.6562909902611378,2.4490547553347026
1256,0.0012595305221250186,0.3260292703146068,10/31/2017,0.0012595305221250186,0.006398655721130542,0.009461295336222081,0.008870235623737425,0.012784633705043182,1.6562909902611378,2.4490547553347026
1257,0.0025235390108546696,0.6714685378499406,11/1/2017,0.0025235390108546696,0.006224736814378,0.009204132236181446,0.008629137844836248,0.012437140479259819,1.6562909902611378,2.4490547553347026
1258,0.0037975004921255717,1.0275158402834788,11/2/2017,0.0037975004921255717,0.006121332250103855,0.009051234320689569,0.008485791665629799,0.01223053622747786,1.6562909902611378,2.4490547553347026
1260,0.0019043264717319985,0.5305697866035425,11/6/2017,0.0019043264717319985,0.005944776459731474,0.008790172224393806,0.008241038465959053,0.011877774458945566,1.6562909902611378,2.4490547553347026
1262,0.0006352706867103208,0.18642821335288326,11/8/2017,0.0006352706867103208,0.005643958582511607,0.008345371487671296,0.007824025023282178,0.011276734718756957,1.6562909902611378,2.4490547553347026
1265,0.0012649289582462586,0.3913096212210819,11/13/2017,0.0012649289582462586,0.005354047851739382,0.007916698471881764,0.007422131781345858,0.010697487660996922,1.6562909902611378,2.4490547553347026
1268,0.008832891838536305,2.6759809325472546,11/16/2017,0.008832891838536305,0.005467093951298352,0.008083852727580084,0.007578843688211097,0.010923355880453168,1.6562909902611378,2.4490547553347026
1270,0.003790239124903394,0.9608093771844802,11/20/2017,0.003790239124903394,0.006631016972640483,0.01013965716903457,0.009214709930949591,0.013138545952605347,1.6809343889997463,2.570359644443955
1271,0.006349312156674891,1.6132468371903617,11/21/2017,0.006349312156674891,0.006615712428258486,0.010116254599895928,0.009193442161965236,0.013108221877056118,1.6809343889997463,2.570359644443955
1274,0.0012730948876864545,0.32768175263234484,11/27/2017,0.0012730948876864545,0.006530693149621224,0.00998624945261651,0.009075296183088487,0.012939766615390846,1.6809343889997463,2.570359644443955
1275,0.011531167529994057,3.050827439897944,11/28/2017,0.011531167529994057,0.006353402946688023,0.009715150481736422,0.008828927066500614,0.012588487846569199,1.6809343889997463,2.570359644443955
